date (whole day); user1; user2; odd duration (sec); average duration (sec); odd times; average times (sec); floor;zone
08-Jun-16 12:00:00 AM;jholly;knielson;25680;19320;2;;1;4
09-Jun-16 12:00:00 AM;knielson;jholly;24810;19320;2;;1;4
10-Jun-16 12:00:00 AM;knielson;jholly;112290;19320;2;;1;4
31-May-16 12:00:00 AM;knielson;acalzas;25740;11970;2;;1;4
01-Jun-16 12:00:00 AM;acalzas;knielson;17400;7980;3;;1;4
02-Jun-16 12:00:00 AM;acalzas;knielson;25320;11970;2;;1;4
03-Jun-16 12:00:00 AM;knielson;acalzas;111750;11970;2;;1;4
06-Jun-16 12:00:00 AM;acalzas;knielson;25530;11970;2;;1;4
07-Jun-16 12:00:00 AM;acalzas;knielson;26550;11970;2;;1;4
08-Jun-16 12:00:00 AM;acalzas;knielson;25680;11970;2;;1;4
09-Jun-16 12:00:00 AM;acalzas;knielson;25140;11970;2;;1;4
10-Jun-16 12:00:00 AM;acalzas;knielson;112140;11970;2;;1;4
03-Jun-16 12:00:00 AM;vawelon;knielson;41340;7704;5;;1;4
10-Jun-16 12:00:00 AM;vawelon;knielson;51735;9630;4;;1;4
31-May-16 12:00:00 AM;hmies;knielson;25800;13725;4;;1;4
01-Jun-16 12:00:00 AM;knielson;hmies;25410;13725;4;;1;4
02-Jun-16 12:00:00 AM;hmies;knielson;34260;9150;6;;1;4
03-Jun-16 12:00:00 AM;hmies;knielson;112440;13725;4;;1;4
06-Jun-16 12:00:00 AM;hmies;knielson;25110;13725;4;;1;4
07-Jun-16 12:00:00 AM;knielson;hmies;26280;13725;4;;1;4
08-Jun-16 12:00:00 AM;hmies;knielson;25680;13725;4;;1;4
09-Jun-16 12:00:00 AM;hmies;knielson;16760;9150;6;;1;4
10-Jun-16 12:00:00 AM;hmies;knielson;37410;4575;12;;1;4
31-May-16 12:00:00 AM;knielson;ostrum;25500;20820;2;;1;4
01-Jun-16 12:00:00 AM;knielson;ostrum;25110;20820;2;;1;4
02-Jun-16 12:00:00 AM;knielson;ostrum;46180;6940;6;;1;4
06-Jun-16 12:00:00 AM;knielson;ostrum;24300;20820;2;;1;4
07-Jun-16 12:00:00 AM;knielson;ostrum;24600;20820;2;;1;4
08-Jun-16 12:00:00 AM;knielson;ostrum;24690;20820;2;;1;4
09-Jun-16 12:00:00 AM;ostrum;knielson;12330;10410;4;;1;4
10-Jun-16 12:00:00 AM;ostrum;knielson;35110;6940;6;;1;4
31-May-16 12:00:00 AM;knielson;fmata;25590;14400;2;;1;4
01-Jun-16 12:00:00 AM;knielson;fmata;26160;14400;2;;1;4
02-Jun-16 12:00:00 AM;fmata;knielson;13020;7200;4;;1;4
03-Jun-16 12:00:00 AM;knielson;fmata;111660;14400;2;;1;4
06-Jun-16 12:00:00 AM;fmata;knielson;25530;14400;2;;1;4
07-Jun-16 12:00:00 AM;knielson;fmata;25560;14400;2;;1;4
08-Jun-16 12:00:00 AM;fmata;knielson;25680;14400;2;;1;4
09-Jun-16 12:00:00 AM;fmata;knielson;25140;14400;2;;1;4
10-Jun-16 12:00:00 AM;fmata;knielson;112140;14400;2;;1;4
31-May-16 12:00:00 AM;knielson;eklinger;25020;16050;2;;1;4
01-Jun-16 12:00:00 AM;knielson;eklinger;25500;16050;2;;1;4
02-Jun-16 12:00:00 AM;knielson;eklinger;25590;16050;2;;1;4
03-Jun-16 12:00:00 AM;knielson;eklinger;111660;16050;2;;1;4
06-Jun-16 12:00:00 AM;knielson;eklinger;25170;16050;2;;1;4
07-Jun-16 12:00:00 AM;knielson;eklinger;25140;16050;2;;1;4
08-Jun-16 12:00:00 AM;knielson;eklinger;25020;16050;2;;1;4
09-Jun-16 12:00:00 AM;knielson;eklinger;24780;16050;2;;1;4
10-Jun-16 12:00:00 AM;knielson;eklinger;111750;16050;2;;1;4
31-May-16 12:00:00 AM;knielson;thagan;25410;12150;2;;1;4
01-Jun-16 12:00:00 AM;knielson;thagan;25740;12150;2;;1;4
02-Jun-16 12:00:00 AM;thagan;knielson;25200;12150;2;;1;4
03-Jun-16 12:00:00 AM;knielson;thagan;74760;8100;3;;1;4
06-Jun-16 12:00:00 AM;thagan;knielson;12765;6075;4;;1;4
07-Jun-16 12:00:00 AM;knielson;thagan;26190;12150;2;;1;4
08-Jun-16 12:00:00 AM;thagan;knielson;25680;12150;2;;1;4
09-Jun-16 12:00:00 AM;thagan;knielson;25140;12150;2;;1;4
10-Jun-16 12:00:00 AM;knielson;thagan;111810;12150;2;;1;4
31-May-16 12:00:00 AM;knielson;sparrino;25500;14520;2;;1;4
01-Jun-16 12:00:00 AM;knielson;sparrino;25890;14520;2;;1;4
02-Jun-16 12:00:00 AM;sparrino;knielson;17180;9680;3;;1;4
03-Jun-16 12:00:00 AM;knielson;sparrino;111600;14520;2;;1;4
06-Jun-16 12:00:00 AM;sparrino;knielson;25530;14520;2;;1;4
07-Jun-16 12:00:00 AM;knielson;sparrino;25170;14520;2;;1;4
08-Jun-16 12:00:00 AM;sparrino;knielson;25680;14520;2;;1;4
09-Jun-16 12:00:00 AM;sparrino;knielson;25140;14520;2;;1;4
10-Jun-16 12:00:00 AM;knielson;sparrino;112230;14520;2;;1;4
31-May-16 12:00:00 AM;jholly;acalzas;17540;16020;3;;1;4
01-Jun-16 12:00:00 AM;jholly;acalzas;26100;24030;2;;1;4
02-Jun-16 12:00:00 AM;acalzas;jholly;25650;24030;2;;1;4
03-Jun-16 12:00:00 AM;jholly;acalzas;111750;24030;2;;1;4
06-Jun-16 12:00:00 AM;jholly;acalzas;26070;24030;2;;1;4
07-Jun-16 12:00:00 AM;acalzas;jholly;26280;24030;2;;1;4
08-Jun-16 12:00:00 AM;jholly;acalzas;26400;24030;2;;1;4
09-Jun-16 12:00:00 AM;jholly;acalzas;17060;16020;3;;1;4
10-Jun-16 12:00:00 AM;acalzas;jholly;111690;24030;2;;1;4
03-Jun-16 12:00:00 AM;vawelon;jholly;34680;12470;6;;1;4
10-Jun-16 12:00:00 AM;vawelon;jholly;41220;14964;5;;1;4
03-Jun-16 12:00:00 AM;hmies;jholly;112530;36885;4;;1;4
10-Jun-16 12:00:00 AM;jholly;hmies;112500;36885;4;;1;4
02-Jun-16 12:00:00 AM;jholly;ostrum;55704;13344;5;;1;4
10-Jun-16 12:00:00 AM;ostrum;jholly;42000;13344;5;;1;4
31-May-16 12:00:00 AM;jholly;fmata;17400;12880;3;;1;4
01-Jun-16 12:00:00 AM;jholly;fmata;26160;19320;2;;1;4
02-Jun-16 12:00:00 AM;fmata;jholly;26310;19320;2;;1;4
03-Jun-16 12:00:00 AM;jholly;fmata;111660;19320;2;;1;4
06-Jun-16 12:00:00 AM;jholly;fmata;26400;19320;2;;1;4
07-Jun-16 12:00:00 AM;jholly;fmata;25980;19320;2;;1;4
08-Jun-16 12:00:00 AM;fmata;jholly;26280;19320;2;;1;4
09-Jun-16 12:00:00 AM;fmata;jholly;24930;19320;2;;1;4
10-Jun-16 12:00:00 AM;fmata;jholly;111690;19320;2;;1;4
03-Jun-16 12:00:00 AM;jholly;eklinger;112500;37380;2;;1;4
10-Jun-16 12:00:00 AM;jholly;eklinger;112500;37380;2;;1;4
03-Jun-16 12:00:00 AM;jholly;thagan;112140;26550;2;;1;4
10-Jun-16 12:00:00 AM;jholly;thagan;74460;17700;3;;1;4
31-May-16 12:00:00 AM;jholly;sparrino;17000;13440;3;;1;4
01-Jun-16 12:00:00 AM;jholly;sparrino;25920;20160;2;;1;4
02-Jun-16 12:00:00 AM;jholly;sparrino;26010;20160;2;;1;4
03-Jun-16 12:00:00 AM;jholly;sparrino;111600;20160;2;;1;4
06-Jun-16 12:00:00 AM;jholly;sparrino;25920;20160;2;;1;4
07-Jun-16 12:00:00 AM;jholly;sparrino;25170;20160;2;;1;4
08-Jun-16 12:00:00 AM;jholly;sparrino;26400;20160;2;;1;4
09-Jun-16 12:00:00 AM;sparrino;jholly;25050;20160;2;;1;4
10-Jun-16 12:00:00 AM;sparrino;jholly;111870;20160;2;;1;4
03-Jun-16 12:00:00 AM;vawelon;acalzas;68600;19880;3;;1;4
10-Jun-16 12:00:00 AM;vawelon;acalzas;51960;14910;4;;1;4
31-May-16 12:00:00 AM;hmies;acalzas;25680;15555;4;;1;4
01-Jun-16 12:00:00 AM;acalzas;hmies;25410;15555;4;;1;4
02-Jun-16 12:00:00 AM;acalzas;hmies;25320;15555;4;;1;4
03-Jun-16 12:00:00 AM;hmies;acalzas;111750;15555;4;;1;4
06-Jun-16 12:00:00 AM;hmies;acalzas;25260;15555;4;;1;4
07-Jun-16 12:00:00 AM;acalzas;hmies;26460;15555;4;;1;4
08-Jun-16 12:00:00 AM;hmies;acalzas;26280;15555;4;;1;4
09-Jun-16 12:00:00 AM;acalzas;hmies;26220;15555;4;;1;4
10-Jun-16 12:00:00 AM;acalzas;hmies;111630;15555;4;;1;4
02-Jun-16 12:00:00 AM;acalzas;ostrum;45670;13110;6;;1;4
10-Jun-16 12:00:00 AM;ostrum;acalzas;41904;15732;5;;1;4
31-May-16 12:00:00 AM;acalzas;fmata;26070;11910;2;;1;4
01-Jun-16 12:00:00 AM;fmata;acalzas;25950;11910;2;;1;4
02-Jun-16 12:00:00 AM;acalzas;fmata;25950;11910;2;;1;4
03-Jun-16 12:00:00 AM;fmata;acalzas;111600;11910;2;;1;4
06-Jun-16 12:00:00 AM;fmata;acalzas;26070;11910;2;;1;4
07-Jun-16 12:00:00 AM;acalzas;fmata;25740;11910;2;;1;4
08-Jun-16 12:00:00 AM;fmata;acalzas;26190;11910;2;;1;4
09-Jun-16 12:00:00 AM;acalzas;fmata;25650;11910;2;;1;4
10-Jun-16 12:00:00 AM;acalzas;fmata;112410;11910;2;;1;4
31-May-16 12:00:00 AM;acalzas;eklinger;25590;22440;2;;1;4
01-Jun-16 12:00:00 AM;acalzas;eklinger;25470;22440;2;;1;4
02-Jun-16 12:00:00 AM;acalzas;eklinger;24840;22440;2;;1;4
03-Jun-16 12:00:00 AM;acalzas;eklinger;111270;22440;2;;1;4
06-Jun-16 12:00:00 AM;acalzas;eklinger;25560;22440;2;;1;4
07-Jun-16 12:00:00 AM;acalzas;eklinger;25320;22440;2;;1;4
08-Jun-16 12:00:00 AM;acalzas;eklinger;25590;22440;2;;1;4
09-Jun-16 12:00:00 AM;acalzas;eklinger;25530;22440;2;;1;4
10-Jun-16 12:00:00 AM;acalzas;eklinger;111150;22440;2;;1;4
31-May-16 12:00:00 AM;acalzas;thagan;25500;15930;2;;1;4
01-Jun-16 12:00:00 AM;thagan;acalzas;25380;15930;2;;1;4
02-Jun-16 12:00:00 AM;acalzas;thagan;25590;15930;2;;1;4
03-Jun-16 12:00:00 AM;thagan;acalzas;149000;10620;3;;1;4
06-Jun-16 12:00:00 AM;thagan;acalzas;25770;15930;2;;1;4
07-Jun-16 12:00:00 AM;acalzas;thagan;26190;15930;2;;1;4
08-Jun-16 12:00:00 AM;thagan;acalzas;26220;15930;2;;1;4
09-Jun-16 12:00:00 AM;acalzas;thagan;25980;15930;2;;1;4
10-Jun-16 12:00:00 AM;acalzas;thagan;111780;15930;2;;1;4
31-May-16 12:00:00 AM;acalzas;sparrino;25500;11820;2;;1;4
01-Jun-16 12:00:00 AM;acalzas;sparrino;25890;11820;2;;1;4
02-Jun-16 12:00:00 AM;acalzas;sparrino;25590;11820;2;;1;4
03-Jun-16 12:00:00 AM;acalzas;sparrino;55800;5910;4;;1;4
06-Jun-16 12:00:00 AM;acalzas;sparrino;25920;11820;2;;1;4
07-Jun-16 12:00:00 AM;acalzas;sparrino;25170;11820;2;;1;4
08-Jun-16 12:00:00 AM;sparrino;acalzas;26370;11820;2;;1;4
09-Jun-16 12:00:00 AM;acalzas;sparrino;25890;11820;2;;1;4
10-Jun-16 12:00:00 AM;acalzas;sparrino;112050;11820;2;;1;4
03-Jun-16 12:00:00 AM;vawelon;hmies;51990;11677;8;;1;4
10-Jun-16 12:00:00 AM;vawelon;hmies;51480;11677;8;;1;4
02-Jun-16 12:00:00 AM;vawelon;ostrum;45650;11650;6;;1;4
10-Jun-16 12:00:00 AM;vawelon;ostrum;39624;13980;5;;1;4
03-Jun-16 12:00:00 AM;vawelon;fmata;51510;12585;4;;1;4
10-Jun-16 12:00:00 AM;vawelon;fmata;69160;16780;3;;1;4
03-Jun-16 12:00:00 AM;vawelon;eklinger;34710;12270;6;;1;4
10-Jun-16 12:00:00 AM;vawelon;eklinger;41016;14724;5;;1;4
03-Jun-16 12:00:00 AM;vawelon;thagan;51465;11610;4;;1;4
10-Jun-16 12:00:00 AM;vawelon;thagan;68760;15480;3;;1;4
03-Jun-16 12:00:00 AM;vawelon;sparrino;68560;13600;3;;1;4
10-Jun-16 12:00:00 AM;sparrino;vawelon;41352;8160;5;;1;4
02-Jun-16 12:00:00 AM;hmies;ostrum;46270;13115;12;;1;4
10-Jun-16 12:00:00 AM;ostrum;hmies;34980;13115;12;;1;4
31-May-16 12:00:00 AM;hmies;fmata;25530;13290;4;;1;4
01-Jun-16 12:00:00 AM;fmata;hmies;25410;13290;4;;1;4
02-Jun-16 12:00:00 AM;fmata;hmies;25710;13290;4;;1;4
03-Jun-16 12:00:00 AM;hmies;fmata;111660;13290;4;;1;4
06-Jun-16 12:00:00 AM;hmies;fmata;25560;13290;4;;1;4
07-Jun-16 12:00:00 AM;hmies;fmata;25830;13290;4;;1;4
08-Jun-16 12:00:00 AM;fmata;hmies;26310;13290;4;;1;4
09-Jun-16 12:00:00 AM;hmies;fmata;25530;13290;4;;1;4
10-Jun-16 12:00:00 AM;fmata;hmies;111630;13290;4;;1;4
02-Jun-16 12:00:00 AM;hmies;eklinger;25230;25200;4;;1;4
03-Jun-16 12:00:00 AM;hmies;eklinger;111630;25200;4;;1;4
07-Jun-16 12:00:00 AM;hmies;eklinger;25410;25200;4;;1;4
08-Jun-16 12:00:00 AM;hmies;eklinger;25470;25200;4;;1;4
10-Jun-16 12:00:00 AM;hmies;eklinger;112020;25200;4;;1;4
31-May-16 12:00:00 AM;hmies;thagan;25350;15510;4;;1;4
01-Jun-16 12:00:00 AM;thagan;hmies;25260;15510;4;;1;4
02-Jun-16 12:00:00 AM;thagan;hmies;25200;15510;4;;1;4
03-Jun-16 12:00:00 AM;hmies;thagan;112110;15510;4;;1;4
06-Jun-16 12:00:00 AM;hmies;thagan;25320;15510;4;;1;4
07-Jun-16 12:00:00 AM;hmies;thagan;26190;15510;4;;1;4
08-Jun-16 12:00:00 AM;thagan;hmies;26340;15510;4;;1;4
09-Jun-16 12:00:00 AM;hmies;thagan;25680;15510;4;;1;4
10-Jun-16 12:00:00 AM;thagan;hmies;111630;15510;4;;1;4
31-May-16 12:00:00 AM;hmies;sparrino;25500;13275;4;;1;4
01-Jun-16 12:00:00 AM;hmies;sparrino;25320;13275;4;;1;4
02-Jun-16 12:00:00 AM;sparrino;hmies;25710;13275;4;;1;4
03-Jun-16 12:00:00 AM;hmies;sparrino;111600;13275;4;;1;4
06-Jun-16 12:00:00 AM;hmies;sparrino;25170;13275;4;;1;4
07-Jun-16 12:00:00 AM;hmies;sparrino;25170;13275;4;;1;4
08-Jun-16 12:00:00 AM;hmies;sparrino;26310;13275;4;;1;4
09-Jun-16 12:00:00 AM;hmies;sparrino;25650;13275;4;;1;4
10-Jun-16 12:00:00 AM;sparrino;hmies;111810;13275;4;;1;4
31-May-16 12:00:00 AM;fmata;ostrum;25980;21990;2;;1;4
01-Jun-16 12:00:00 AM;fmata;ostrum;24930;21990;2;;1;4
02-Jun-16 12:00:00 AM;fmata;ostrum;45870;7330;6;;1;4
06-Jun-16 12:00:00 AM;fmata;ostrum;24720;21990;2;;1;4
07-Jun-16 12:00:00 AM;fmata;ostrum;25020;21990;2;;1;4
08-Jun-16 12:00:00 AM;fmata;ostrum;25050;21990;2;;1;4
09-Jun-16 12:00:00 AM;ostrum;fmata;12525;10995;4;;1;4
10-Jun-16 12:00:00 AM;ostrum;fmata;41892;8796;5;;1;4
02-Jun-16 12:00:00 AM;ostrum;eklinger;55596;12420;5;;1;4
10-Jun-16 12:00:00 AM;ostrum;eklinger;41796;12420;5;;1;4
02-Jun-16 12:00:00 AM;thagan;ostrum;45760;13030;6;;1;4
10-Jun-16 12:00:00 AM;ostrum;thagan;52245;19545;4;;1;4
31-May-16 12:00:00 AM;sparrino;ostrum;25320;23190;2;;1;4
01-Jun-16 12:00:00 AM;sparrino;ostrum;25110;23190;2;;1;4
02-Jun-16 12:00:00 AM;sparrino;ostrum;45770;7730;6;;1;4
06-Jun-16 12:00:00 AM;sparrino;ostrum;24630;23190;2;;1;4
07-Jun-16 12:00:00 AM;sparrino;ostrum;24150;23190;2;;1;4
08-Jun-16 12:00:00 AM;sparrino;ostrum;25140;23190;2;;1;4
09-Jun-16 12:00:00 AM;ostrum;sparrino;12585;11595;4;;1;4
10-Jun-16 12:00:00 AM;ostrum;sparrino;52455;11595;4;;1;4
31-May-16 12:00:00 AM;fmata;eklinger;25500;14400;2;;1;4
01-Jun-16 12:00:00 AM;fmata;eklinger;25320;14400;2;;1;4
02-Jun-16 12:00:00 AM;fmata;eklinger;25500;14400;2;;1;4
03-Jun-16 12:00:00 AM;fmata;eklinger;111120;14400;2;;1;4
06-Jun-16 12:00:00 AM;fmata;eklinger;25590;14400;2;;1;4
07-Jun-16 12:00:00 AM;fmata;eklinger;25560;14400;2;;1;4
08-Jun-16 12:00:00 AM;fmata;eklinger;25380;14400;2;;1;4
09-Jun-16 12:00:00 AM;fmata;eklinger;24900;14400;2;;1;4
10-Jun-16 12:00:00 AM;fmata;eklinger;111150;14400;2;;1;4
31-May-16 12:00:00 AM;fmata;thagan;25500;11550;2;;1;4
01-Jun-16 12:00:00 AM;thagan;fmata;25590;11550;2;;1;4
02-Jun-16 12:00:00 AM;fmata;thagan;25590;11550;2;;1;4
03-Jun-16 12:00:00 AM;fmata;thagan;111600;11550;2;;1;4
06-Jun-16 12:00:00 AM;fmata;thagan;25830;11550;2;;1;4
07-Jun-16 12:00:00 AM;thagan;fmata;8550;3850;6;;1;4
08-Jun-16 12:00:00 AM;thagan;fmata;26430;11550;2;;1;4
09-Jun-16 12:00:00 AM;thagan;fmata;25650;11550;2;;1;4
10-Jun-16 12:00:00 AM;fmata;thagan;111780;11550;2;;1;4
31-May-16 12:00:00 AM;sparrino;fmata;25410;14370;2;;1;4
01-Jun-16 12:00:00 AM;fmata;sparrino;25740;14370;2;;1;4
02-Jun-16 12:00:00 AM;fmata;sparrino;26010;14370;2;;1;4
03-Jun-16 12:00:00 AM;fmata;sparrino;111510;14370;2;;1;4
06-Jun-16 12:00:00 AM;fmata;sparrino;25920;14370;2;;1;4
07-Jun-16 12:00:00 AM;sparrino;fmata;25110;14370;2;;1;4
08-Jun-16 12:00:00 AM;fmata;sparrino;26220;14370;2;;1;4
09-Jun-16 12:00:00 AM;sparrino;fmata;25650;14370;2;;1;4
10-Jun-16 12:00:00 AM;fmata;sparrino;112050;14370;2;;1;4
31-May-16 12:00:00 AM;thagan;eklinger;25110;25080;2;;1;4
03-Jun-16 12:00:00 AM;thagan;eklinger;111660;25080;2;;1;4
06-Jun-16 12:00:00 AM;thagan;eklinger;25260;25080;2;;1;4
07-Jun-16 12:00:00 AM;thagan;eklinger;25110;25080;2;;1;4
08-Jun-16 12:00:00 AM;thagan;eklinger;25410;25080;2;;1;4
10-Jun-16 12:00:00 AM;thagan;eklinger;111150;25080;2;;1;4
31-May-16 12:00:00 AM;sparrino;eklinger;24840;14910;2;;1;4
01-Jun-16 12:00:00 AM;sparrino;eklinger;25500;14910;2;;1;4
02-Jun-16 12:00:00 AM;sparrino;eklinger;25260;14910;2;;1;4
03-Jun-16 12:00:00 AM;sparrino;eklinger;111210;14910;2;;1;4
06-Jun-16 12:00:00 AM;sparrino;eklinger;25500;14910;2;;1;4
07-Jun-16 12:00:00 AM;sparrino;eklinger;24690;14910;2;;1;4
08-Jun-16 12:00:00 AM;sparrino;eklinger;25560;14910;2;;1;4
09-Jun-16 12:00:00 AM;sparrino;eklinger;25020;14910;2;;1;4
10-Jun-16 12:00:00 AM;sparrino;eklinger;111330;14910;2;;1;4
31-May-16 12:00:00 AM;sparrino;thagan;25230;12120;2;;1;4
01-Jun-16 12:00:00 AM;thagan;sparrino;25170;12120;2;;1;4
02-Jun-16 12:00:00 AM;thagan;sparrino;25470;12120;2;;1;4
03-Jun-16 12:00:00 AM;thagan;sparrino;111600;12120;2;;1;4
06-Jun-16 12:00:00 AM;thagan;sparrino;25680;12120;2;;1;4
07-Jun-16 12:00:00 AM;thagan;sparrino;25170;12120;2;;1;4
08-Jun-16 12:00:00 AM;thagan;sparrino;26250;12120;2;;1;4
09-Jun-16 12:00:00 AM;thagan;sparrino;25890;12120;2;;1;4
10-Jun-16 12:00:00 AM;sparrino;thagan;111810;12120;2;;1;4
